ds,dep_var,trend,season,holiday,C1_Value_Sales,C1_Assortment_number_SKUs,C1_Weighted_anypromo,FB_Price_per_SU_nonpromo,FB_Assortment_number_SKUs,FB_Weighted_anypromo,lockdown,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,intercept,depVarHat,solID
2018-09-16,436472.44,713977.854297496,104289.234961465,0,-88675.9558507258,-6828.24583753427,0,-872977.884708724,424138.145179584,212245.308128185,0,2145.7834858418,0,0,61025.967834321,0,0,0,549340.207489909,3_948_2
2018-09-23,670615.75,716217.799086837,77551.6181135851,0,-65681.50694778,-6928.66121749801,0,-865659.220482054,441305.641532091,232408.166319429,0,2030.67236833135,0,0,65927.5367691309,0,0,0,597172.045542073,3_948_2
2018-09-30,674815.19,718457.743876178,46334.7326530372,0,-70391.5970548897,-7029.07659746175,0,-854370.896598525,447364.7578918,239515.722525487,0,2279.20280054454,0,0,66943.1275770724,0,0,0,589103.717073242,3_948_2
2018-10-07,521080.88,720697.688665518,24314.3327194927,0,-82151.0631739138,-7096.02018410424,0,-862690.379550742,454938.653341435,244125.225504311,0,2307.95278728417,0,0,35313.7741468159,0,0,0,529760.164256098,3_948_2
2018-10-14,377173.09,722937.633497665,12147.4365826665,0,-83460.6742405237,-6962.13301081926,0,-846093.950659025,431712.04062922,225419.565028954,0,2341.90179447421,0,0,20502.1892374949,0,0,0,478544.008860106,3_948_2
2018-10-21,472111.34,725177.578329811,4873.00253397246,0,-98250.0257987003,-7045.81249412237,0,-846487.053160016,436761.30426231,215129.964831062,0,2175.1192741357,0,0,16741.7053274924,0,0,0,449075.783105946,3_948_2
2018-10-28,495217.28,727417.523161958,98.8242565183559,-13636.5198027047,-97875.7749358418,-7096.02018410424,0,-814455.765777405,442315.494258709,236750.020738193,0,2177.75210593543,0,0,15905.9073078285,0,0,0,491601.441129086,3_948_2
2018-11-04,496649.06,729657.467994104,-1336.92875091516,0,-74563.3667425906,-6945.39711415863,0,-811058.959880798,441305.641532091,248556.296109762,0,2628.40215416539,0,0,12085.4679344856,0,0,0,540328.623236145,3_948_2
2018-11-11,422558.63,731897.41282625,118.544601660188,0,-55003.1041954832,-6526.99969764305,0,-838092.537350929,417069.176093258,232051.301572681,0,1942.41129254742,0,0,6696.3079440203,0,0,0,490152.513086362,3_948_2
2018-11-18,400698.63,734136.913090137,625.775877070243,0,-81866.2150030316,-6844.98173419489,0,-825743.655122406,414039.617913404,251292.259168161,0,2068.24172231252,0,0,6509.60164452948,0,0,0,494217.557555981,3_948_2
2018-11-25,451195.19,736376.413354025,-3533.40856734565,0,-66902.5784717239,-6761.30225089178,0,-850582.71471613,414544.544276713,239604.938712174,0,1987.70682243163,0,0,6479.90718087978,0,0,0,471213.506340132,3_948_2
2018-12-02,660539.31,738615.913617912,-10882.4713474901,178537.101083288,-62848.0191213089,-6577.20738762492,0,-843795.932673627,427672.629722747,263187.750726417,0,2139.14741222647,0,0,6211.86979841122,0,0,0,692260.781830952,3_948_2
2018-12-16,397959.44,743094.914145687,-6371.76429100347,0,-81871.96339947,-7313.58684069234,0,-838086.873777533,416564.249729949,232854.247252864,0,2258.3301557793,0,0,6025.7565766411,0,0,0,467153.309552221,3_948_2
2018-12-23,420063.03,745334.414072817,12189.7743032664,-66092.0274797345,-82427.6624848914,-7096.02018410424,0,-840629.872634915,406970.648827077,210193.335834386,0,2032.87576724321,0,0,5885.73928374878,0,0,0,386361.205304894,3_948_2
2018-12-30,425676.28,747573.913999948,30522.3283493207,-134320.891253387,-69006.963185846,-6844.98173419489,0,-791665.494138668,411514.986096859,248169.692634119,0,2063.68732452494,0,0,6119.7311936135,0,0,0,444126.009286288,3_948_2
2019-01-13,675532.25,752052.913854209,13361.3426570875,0,-96415.3352010725,-7129.49197742549,0,-812040.47969215,414544.544276713,244036.009317625,0,2350.26906511012,0,35135.0255739121,607.129813548404,0,0,0,546501.927687556,3_948_2
2019-01-20,430786.66,754292.413781339,-19978.4817831468,0,-133378.191683529,-7313.58684069234,0,-829418.44913293,406465.722463768,242340.901770573,0,2549.30543445006,0,35649.2885262582,92.8128549281535,0,0,0,451301.735391019,3_948_2
2019-01-27,328738.81,756531.91370847,-44051.7763313193,0,-114320.940520122,-7464.20991063795,0,-820283.995597832,393842.563381042,232497.382506116,0,2590.35885810156,0,35677.3425539235,55.8248000221359,0,0,0,435074.463447765,3_948_2
2019-02-10,551358.13,761009.843036531,-10772.2480988232,0,-104956.713737489,-7129.49197742549,0,-813200.9246609,417574.102456567,214594.667710941,0,2426.68087734888,0,10526.0629540492,4.28137190599918,0,0,0,470076.259932706,3_948_2
2019-02-17,534870,763248.807700562,18638.6477861853,0,-110430.254960434,-6844.98173419489,0,-827601.171959357,420098.734273112,217122.45966707,0,2264.11457790323,0,1704.7483654936,0.220189020831401,0,0,0,478201.323905361,3_948_2
2019-02-24,410021.53,765487.772364593,19651.137302947,0,-98557.6806879596,-7029.07659746175,0,-820917.373639781,414544.544276713,193450.43146614,0,2767.0132483628,0,238.380226421602,0.0113238346968835,0,0,0,469635.159283809,3_948_2
2019-03-10,471910.97,769965.701692654,-59046.3924514131,0,-73905.2287410718,-6844.98173419489,0,-829102.074493504,416564.249729949,236868.975653775,0,2402.16410596204,0,32.5933824692138,0.000582358767703087,0,0,0,456935.007726984,3_948_2
2019-03-17,490883.56,771801.093687236,-80717.8011040432,0,-79872.2778068562,-6945.39711415863,0,-817940.902533674,417069.176093258,240764.749139104,0,2526.4426007231,0,4.44260388041363,2.99493689849244e-05,0,0,0,446689.525595418,3_948_2
2019-03-24,350393.63,773636.485681817,-62711.8017729678,0,-179531.399304026,-6978.86890747988,0,-823161.881720868,404950.943373841,229285.599785387,0,2531.70478820617,0,0.605286878314063,1.5402270012397e-06,0,0,0,338021.387212329,3_948_2
2019-04-07,560183.69,777307.26967098,16942.0584304001,0,-85301.7005320588,-6794.77404421302,0,-843819.027663753,420098.734273112,228839.518851952,0,2129.11654476477,0,14802.1782963551,7.92103237959623e-08,0,0,0,524203.373827619,3_948_2
2019-04-14,423192.53,779142.661665562,26558.7521453002,0,-70677.0948123663,-6409.84842101869,0,-848681.871733194,412524.838823477,228452.915376309,0,2105.98705308555,0,15223.654201224,0.0357102133671959,0,0,0,538240.030008591,3_948_2
2019-04-21,302140.22,780978.053660143,12591.4772696643,-147393.199717437,-64804.7964049042,-6393.11252435807,0,-837854.28774722,407980.501553695,156990.749840085,0,2290.73936842352,0,15246.9774283845,0.656155204428054,0,0,0,319633.758881682,3_948_2
2019-05-05,548192.13,784139.789589081,-16348.0604532039,0,-104606.978094735,-7497.6817039592,0,-816521.232312781,434236.672445765,219442.08052093,0,2226.32792311311,0,15248.2918641819,0.0594728449514275,0,0,0,510319.269251237,3_948_2
2019-05-12,349300.63,785720.65755355,-15910.0387289226,0,-95343.9711410291,-6727.83045757053,0,-814691.280588285,410000.207006931,193509.908923932,0,2131.5204970979,0,5750.8685415768,0.0030585528365528,0,0,0,464440.044665834,3_948_2
2019-05-19,569935.13,787301.525518019,-11295.9214763139,0,-86082.5748061395,-6476.79200766118,0,-816395.210880619,443325.346985327,251084.088065891,0,2207.10318724593,0,4787.82145460266,0.000157294325166774,0,0,0,568455.386197647,3_948_2
2019-06-09,447160.66,792044.129411426,2212.11445113255,0,-179082.793022221,-6995.6048041405,0,-838848.606847991,437771.156988928,161719.207734492,0,2144.47899602258,0,3253.79411111856,8.08928452366554e-06,0,0,0,374217.877026857,3_948_2
2019-06-16,696418.13,793244.631870323,429.286176810306,0,-90012.8495543019,-6811.50994087365,0,-826003.755365597,445849.978801872,224200.277144232,0,2200.5352175439,0,3154.50293971658,4.16013253836481e-07,0,0,0,546251.097290143,3_948_2
2019-06-23,623819.31,794445.134329221,-6477.44741759743,0,-80089.8537222053,-6443.32021433994,0,-831743.177171598,441305.641532091,234400.661155437,0,2181.900148539,0,3148.84671243194,2.13946025572626e-08,0,0,0,550728.385352001,3_948_2
2019-06-30,397367.78,795645.636788118,-10782.7585683935,0,-106713.356060873,-7414.00222065608,0,-839635.331489908,431712.04062922,199487.393431955,0,2193.263731856,0,3148.52742303257,1.10027508585489e-09,0,0,0,467641.413664353,3_948_2
2017-07-09,242669.44,116931.18894621,53.4772060517086,0,1472.54843424758,0,0,0,100455.727976923,123824.447790723,0,0,1166.06476394764,0,534.141492515826,19.142925786176,8900.58619415947,24132.985144997,377490.310875561,3_959_1
2017-07-16,407920.34,117386.620869407,2565.6787350668,0,1168.55451636261,0,0,0,97396.162657829,114769.713410469,0,0,1704.59417718966,0,542.817841178628,31.3499898509342,11778.1717576258,24132.985144997,371476.649099977,3_959_1
2017-07-23,417560.06,117842.052792604,1813.94795175125,0,1043.80592980427,0,0,0,94846.5248919173,122238.914133421,0,0,1830.75759422555,0,542.868946371226,1.84900624818205,12427.2892987168,24132.985144997,376720.995690057,3_959_1
2017-08-06,341967.06,118752.916638999,-11493.2264937472,0,1534.84299241556,0,0,0,128756.707178544,125581.906784358,0,0,1363.57937656923,0,278.291792970553,42.5473504825451,13030.6740874753,24132.985144997,401981.224853064,3_959_1
2017-08-13,397935.97,119208.348562196,-14662.5185343915,14376.4409868698,1224.80903968775,0,0,0,122637.576540355,140501.205415113,0,0,1264.2047331277,0,277.057284598953,40.127943702885,13298.1671290234,24132.985144997,422298.404245281,3_959_1
2017-08-20,311344.44,119663.780481829,-9207.39626680632,0,1216.62697517429,0,0,0,119450.529332966,134464.715828278,0,0,1242.34677310717,0,277.050060525334,40.5408900106689,13473.308554002,24132.985144997,404754.487774083,3_959_1
2017-09-03,347004.72,120574.644321095,15579.398831492,0,1738.5016922104,0,0,0,117920.746673419,115018.050007396,0,0,1237.48775623489,0,277.050018191711,61.2709770217237,14487.9884914335,24132.985144997,411028.12391349,3_959_1
2017-09-10,356481.91,121030.076240727,21955.692736087,0,1307.06261842864,0,0,0,115881.036460689,121818.65220016,0,0,2199.18448622442,0,5667.65561282448,44.5428443545922,15026.2829604809,24132.985144997,429063.171304974,3_959_1
2017-09-17,330868.41,121485.50816036,20603.6361166669,0,1670.73205652012,0,0,0,115753.554572394,131694.807631787,0,0,2422.19862614485,0,940.541172441919,43.9110220460976,15294.3691255164,24132.985144997,434042.243628874,3_959_1
2017-10-01,474545.88,122396.371999626,8493.11709421814,0,1014.74348347068,0,0,0,111674.134146935,140482.102599965,0,0,2471.89849393405,0,926.221876491197,43.3967987393328,15349.784155586,24132.985144997,426984.755793962,3_959_1
2017-10-08,365555.88,122851.803897983,4403.78893079829,0,924.062424359009,0,0,0,115243.627019211,138017.839445845,0,0,630.699075676809,0,182.102604869903,29.0573175889712,14935.3575888947,24132.985144997,421351.323450225,3_959_1
2017-10-15,356494.56,123307.235796341,2170.26534193671,0,1060.52566139997,0,0,0,111801.61603523,146996.162565506,0,0,354.536424331935,0,179.733115827332,30.5534919045447,14514.3699330494,24132.985144997,424547.983510524,3_959_1
2017-10-29,372853.31,124218.099593056,-88.5898407928404,-3971.44189112962,988.681721799146,0,0,0,106702.340503407,142468.795375379,0,0,303.431859446058,0,179.719288695489,50.8091257271073,14207.662418792,24132.985144997,409192.493299377,3_959_1
2017-11-05,324117.53,124673.531491414,-248.631159778458,0,952.66789634928,0,0,0,111929.097923526,130892.489395562,0,0,552.045130333779,0,342.285721345156,66.0688979608552,13982.9289218507,24132.985144997,407275.46936356,3_959_1
2017-11-12,300384.38,125128.963363602,85.9511149390327,0,860.085214937423,0,0,0,112566.507365004,124512.149136058,0,0,616.938423777001,0,403.536658432388,5295.82028452351,13725.6068681606,24132.985144997,407328.543574431,3_959_1
2017-11-26,372141.5,126039.827107977,-973.226319392689,0,744.161181590038,0,0,0,107977.159386363,133070.210322458,0,0,631.84722918782,0,403.914600073642,8701.79767494136,13584.6851861702,24132.985144997,414313.361514365,3_959_1
2017-12-03,632959.06,126495.258980165,-2457.95986069643,51996.3841670498,748.241896363788,0,0,0,112948.953029891,147015.265380654,0,0,392.408433421417,0,402.138673792403,10039.4728639213,13447.806257582,24132.985144997,485160.954967141,3_959_1
2017-12-10,596071.25,126950.690852353,-2813.56747091215,0,755.308871357357,0,0,0,110781.760928866,133146.621583051,0,0,147.57099062745,0,0.000238019943031617,9990.79529480948,13268.4928692128,24132.985144997,416360.659302381,3_959_1
2017-12-24,293160.75,127861.554596728,3254.52950773833,-19248.3603148251,1286.90566245407,0,0,0,108359.60505125,130300.302125967,0,0,109.591143196206,0,1.40156192208561e-10,11235.5734753216,12944.5339734835,24132.985144997,400237.22036631,3_959_1
2017-12-31,246027.28,128316.986472976,6653.28069866879,-39630.1943533397,1338.97429278089,0,0,0,106064.931061929,143194.702351011,0,0,101.946262556769,0,8.25298834392942e-17,6959.41043839789,12624.5735694662,24132.985144997,389757.595939444,3_959_1
2018-01-07,346674.91,128772.418349224,6424.87855826174,0,1584.60912115199,0,0,0,109634.423934205,135095.108728169,0,0,3.38960519102911,0,4.85970798234019e-23,1328.87007184405,12043.9067048411,24132.985144997,419020.590217885,3_959_1
2018-01-21,367249.44,129683.28210172,-5245.71012461501,0,1156.74971311609,0,0,0,104535.148402382,138934.77457296,0,0,0.111404216327891,0,2.86160123938531e-29,83.35936480741,11674.6598475876,24132.985144997,404955.360427171,3_959_1
2018-01-28,340008.06,130138.713977968,-9334.45883732432,0,1627.62921873439,0,0,0,101220.619306697,148734.518743993,0,0,0.00366005813033304,0,1.6850316280338e-35,4.9283017579342,11644.1667460497,24132.985144997,408169.106262931,3_959_1
2018-02-04,275541.44,130594.145852567,-7405.88711716107,0,1420.9942756935,0,0,0,103387.811407722,139221.316800183,0,0,0.00012024551264384,0,9.92217765492771e-42,0.290315288723426,11496.9999205941,24132.985144997,402848.65672013,3_959_1
2018-02-18,557084.75,131505.009601766,4392.14285075863,0,791.693725515602,0,0,0,107977.159386363,150262.743955851,0,0,3.95047751265102e-06,0,5.84259712269163e-48,0.0170981783577286,11819.2419381454,24132.985144997,430880.993705525,3_959_1
2018-02-25,450649.09,131960.441476366,3238.9694629289,0,2082.85960691335,0,0,0,108742.050716136,156261.02791239,0,0,1.29786734016543e-07,0,3.44036786331188e-54,0.00100698805659907,12073.6724958129,24132.985144997,438492.007822662,3_959_1
2018-03-04,291850.09,132415.873350965,-4558.1730033063,0,2615.72554858651,0,0,0,102750.401966244,149078.369416661,0,0,4.26393929980061e-09,0,2.02583385202784e-60,5.93059783464905e-05,12253.0621282596,24132.985144997,418688.244611717,3_959_1
2018-03-11,278316.31,132871.305225564,-13382.2268545297,0,1743.44967657301,0,0,0,103515.293296017,132478.023052863,0,0,4.58851110088103,0,45.2798238580093,3.49279109244278e-06,12722.0748917455,24132.985144997,394130.772771682,3_959_1
2018-03-18,369707.91,133326.737096589,-16427.3433767657,0,1435.14184876497,0,0,0,103642.775184313,143271.113611604,0,0,7.25363681765875,0,46.0221796374273,2.05705898869868e-07,13033.7221248895,24132.985144997,402468.407451053,3_959_1
2018-03-25,299064.38,133782.168967615,-11451.2052320513,0,1250.80088288239,0,0,0,100710.691753514,153643.942237084,0,0,7.94198343568828,0,45.9722865929206,1.21149292080527e-08,13333.4123671052,24132.985144997,415456.710391188,3_959_1
2018-04-08,627099.06,134693.032709665,4264.5662374958,0,1623.7969249101,0,0,0,105682.485397042,149345.808828736,0,0,128.492080427871,0,15.57982763481,138.992262057701,13213.7368874171,24132.985144997,433239.476300384,3_959_1
2018-04-15,506155.69,135148.46458069,5180.26426948189,0,1413.77704609341,0,0,0,101603.064971583,125715.626490396,0,0,307.669183778061,0,15.4594227536327,283.498129743687,13205.4033881241,24132.985144997,407006.212627641,3_959_1
2018-04-22,270416.47,135603.896452993,1838.13768185259,-33036.1652238978,1413.23192238093,0,0,0,102622.920077948,112821.226265351,0,0,358.532203476579,0,15.4587189312785,344.389871479761,13219.1984590775,24132.985144997,359333.81157459,3_959_1
2018-05-06,386205.94,136514.760197598,-3449.31407136169,0,1547.38724866566,0,0,0,103642.775184313,145506.142983945,0,0,370.404518390885,0,9.10454575944886e-06,332.974391470338,12971.311658437,24132.985144997,421569.42726556,3_959_1
2018-05-13,320725.94,136970.192069901,-3109.55488030397,0,1635.98016942559,0,0,0,102750.401966244,140692.233566595,0,0,105.931717078426,0,5.36114094241639e-12,329.319006315475,13168.6814702942,24132.985144997,416676.170230547,3_959_1
2018-09-02,637660.13,144257.102026746,13661.0821138325,0,1831.87030538412,0,0,0,111036.724705457,156432.953248724,0,0,3.52377574255353,0,3.15686613703698e-18,19.6934239458016,13172.7867930761,24132.985144997,464548.721537905,3_959_1
2018-09-09,635109.88,144712.533899049,21412.8319923728,0,1844.43459558176,0,0,0,107212.268056589,156299.233542686,0,0,0.115815737022301,0,61251.2669401743,1.16088453868201,13902.3224419558,24132.985144997,530769.153313682,3_959_1
2018-09-16,436472.44,145167.9657117,21312.9644578436,0,1996.4489840586,0,0,0,107084.786168294,136336.791712803,0,0,1080.53366068634,0,32937.5127620934,3290.90538078704,14459.388028552,24132.985144997,487800.282011814,3_959_1
2018-09-23,670615.75,145623.39752435,15848.7583221205,0,1478.75234678127,0,0,0,111419.170370344,149288.500383292,0,0,1579.33775962328,0,40950.4230829956,5674.02228797138,14795.0175534601,24132.985144997,510790.364775935,3_959_1
2018-09-30,674815.19,146078.829337001,9469.15096810099,0,1584.79523652461,0,0,0,112948.953029891,153854.073203715,0,0,1696.9512953182,0,40360.5355275299,3311.33152050396,15092.6874560023,24132.985144997,508530.292719583,3_959_1
2018-10-07,521080.88,146534.261149652,4968.97411567178,0,1849.54765967207,0,0,0,114861.181354325,156815.009551688,0,0,1723.40885473421,0,9403.04728064192,230.068343938125,14988.4810344287,24132.985144997,475506.964489748,3_959_1
2018-10-14,377173.09,146989.692971006,2482.49864174326,0,1879.03222128026,0,0,0,108997.014492728,144799.338823461,0,0,3452.55254247965,0,7123.18385402384,13.6946952682979,14863.4428273257,24132.985144997,454733.436214313,3_959_1
2018-10-21,472111.34,147445.12479236,995.866254536364,0,2211.99943443227,0,0,0,110271.833375683,138189.764782179,0,0,4453.07024201534,0,7724.93338472879,0.807049588253058,14798.9546877312,24132.985144997,450225.339148252,3_959_1
2018-10-28,495217.28,147900.556613714,20.1961196429027,-3971.44189112962,2203.57355677729,0,0,0,111674.134146935,152077.511394931,0,0,4649.25050209296,0,8049.50328768517,0.0475324807216297,14728.1816624877,24132.985144997,461464.498070614,3_959_1
2018-11-04,496649.06,148355.988435068,-273.220097562827,0,1678.71838936614,0,0,0,111419.170370344,159661.329008772,0,0,4691.63153007833,0,5292.74558763537,0.00279940391339495,14599.526715002,24132.985144997,469558.877883103,3_959_1
2018-11-11,422558.63,148811.420256422,24.2262481145477,0,1238.33896615666,0,0,0,105300.039732155,149059.266601513,0,0,4701.01568720799,0,2315.91780162893,23.7543671393384,14377.381010534,24132.985144997,449984.345815869,3_959_1
